,local_timestamp,side,price,amount
1332,1722470434162613,sell,0.0110391,520091
1333,1722470434162614,sell,0.0110391,15964
1334,1722470434162614,sell,0.0110391,6117
1335,1722470434162615,sell,0.0110391,14401
1336,1722470434162617,sell,0.0110391,1655
1337,1722470434163531,sell,0.0110378,34999
1338,1722470434163536,sell,0.0110378,909
1339,1722470434163536,sell,0.0110373,25786
1340,1722470434163537,sell,0.0110372,25786
1341,1722470434308560,sell,0.011037,1002
1342,1722470434308563,sell,0.011037,3053
1343,1722470434308573,sell,0.011037,1495
1344,1722470434563629,buy,0.0110367,29109
1345,1722470434563631,buy,0.0110367,165903
1346,1722470434563631,buy,0.0110367,2137
1347,1722470434563634,buy,0.0110367,99076
1348,1722470434563635,buy,0.0110367,1496
1349,1722470434563640,buy,0.0110367,14440
1350,1722470434563641,buy,0.0110368,48930
1351,1722470435514954,buy,0.0110367,3048
1352,1722470435597231,sell,0.0110366,48926
1353,1722470435597232,sell,0.0110366,954
1354,1722470435597232,sell,0.0110366,1239
1355,1722470435597234,sell,0.0110366,4848
1356,1722470435597241,sell,0.0110366,1496
1357,1722470435603906,sell,0.0110352,52245
1358,1722470435603907,sell,0.0110351,1495
1359,1722470435603907,sell,0.011035,5568
1360,1722470435750161,sell,0.0110357,34999
1361,1722470435750163,sell,0.0110357,45126
1362,1722470435750163,sell,0.0110356,55781
1363,1722470435789129,sell,0.0110357,9002
1364,1722470435811127,sell,0.0110357,36124
1365,1722470435811128,sell,0.0110357,9002
1366,1722470435811134,sell,0.0110356,4737
1367,1722470435811135,sell,0.0110356,45126
1368,1722470435811135,sell,0.011035,55333
1369,1722470435811136,sell,0.0110346,908
1370,1722470435812880,sell,0.0110344,90439
1371,1722470435816764,sell,0.0110329,108758
1372,1722470435817893,sell,0.0110329,63580
1373,1722470435820981,sell,0.0110324,6505
1374,1722470435820982,sell,0.0110324,45038
1375,1722470435820982,sell,0.0110324,52498
1376,1722470435820983,sell,0.0110323,2446
1377,1722470435820983,sell,0.0110322,97023
1378,1722470435820984,sell,0.0110322,38809
1379,1722470435838726,sell,0.0110319,60000
1380,1722470435892381,sell,0.0110319,30468
1381,1722470436189552,sell,0.0110312,1190
1382,1722470436189561,sell,0.0110312,7951
1383,1722470436274142,sell,0.0110312,10215
1384,1722470436274145,sell,0.0110312,3632
1385,1722470436274148,sell,0.0110312,18166
1386,1722470436274151,sell,0.0110312,18166
1387,1722470436274154,sell,0.0110312,9083
1388,1722470436274156,sell,0.0110312,13624
1389,1722470436274159,sell,0.0110312,9083
1390,1722470436274168,sell,0.0110312,3632
1391,1722470436274168,sell,0.0110312,13624
1392,1722470436274169,sell,0.0110312,4541
1393,1722470436274169,sell,0.0110312,13624
1394,1722470436274170,sell,0.0110312,5449
1395,1722470436274170,sell,0.0110312,9083
1396,1722470436274171,sell,0.0110312,9083
1397,1722470436274171,sell,0.0110312,9083
1398,1722470436274173,sell,0.0110312,18166
1399,1722470436274179,sell,0.0110312,27249
1400,1722470436274180,sell,0.0110312,9083
1401,1722470436274180,sell,0.0110312,1496
1402,1722470436321933,sell,0.0110305,712
1403,1722470436321935,sell,0.0110305,10028
1404,1722470436321971,sell,0.0110305,17223
1405,1722470436321973,sell,0.0110305,9083
1406,1722470436321978,sell,0.0110305,18167
1407,1722470436321981,sell,0.0110305,9083
1408,1722470436321985,sell,0.0110305,9083
1409,1722470436321995,sell,0.0110305,18167
1410,1722470436321996,sell,0.0110305,3632
1411,1722470436322003,sell,0.0110305,9083
1412,1722470436322006,sell,0.0110305,13625
1413,1722470436322011,sell,0.0110305,18167
1414,1722470436322016,sell,0.0110305,18167
1415,1722470436322022,sell,0.0110305,7739
1416,1722470436322038,sell,0.0110305,1344
1417,1722470436322042,sell,0.0110305,9083
1418,1722470436322047,sell,0.0110305,13625
1419,1722470436322051,sell,0.0110305,13625
1420,1722470436322056,sell,0.0110305,562
1421,1722470436322071,sell,0.0110305,4887
1422,1722470436322076,sell,0.0110305,4541
1423,1722470436322081,sell,0.0110304,1745
1424,1722470436322084,sell,0.0110303,27066
1425,1722470436322115,sell,0.0110305,18167
1426,1722470436322121,sell,0.0110305,11127
1427,1722470436322135,sell,0.0110305,7040
1428,1722470436322139,sell,0.0110305,9083
1429,1722470436322143,sell,0.0110305,9083
1430,1722470436322148,sell,0.0110305,18167
1431,1722470436322154,sell,0.0110305,27251
1432,1722470436322159,sell,0.0110303,8716
1433,1722470436322166,sell,0.0110302,67434
1434,1722470436322174,sell,0.0110302,41101
1435,1722470436325120,sell,0.0110292,1745
1436,1722470436325124,sell,0.0110292,17500
1437,1722470436347044,sell,0.0110291,60543
1438,1722470436386733,sell,0.0110291,29896
1439,1722470436386733,sell,0.0110291,1575
1440,1722470436386734,sell,0.0110291,7342
1441,1722470436666284,buy,0.0110288,45315
1442,1722470436666285,buy,0.0110288,56450
1443,1722470436666294,buy,0.0110288,1497
1444,1722470436666305,buy,0.0110288,45126
1445,1722470436666307,buy,0.0110288,477
1446,1722470436666316,buy,0.0110289,34999
1447,1722470436666318,buy,0.011029,13432
1448,1722470436666318,buy,0.011029,31289
1449,1722470436666319,buy,0.0110292,33000
1450,1722470436666320,buy,0.0110292,56450
1451,1722470436666324,buy,0.0110292,16620
1452,1722470436666328,buy,0.0110293,1244
1453,1722470437048645,buy,0.0110293,214066
1454,1722470437048647,buy,0.0110293,73712
1455,1722470437051011,buy,0.0110293,84009
1456,1722470437051022,buy,0.0110293,1497
1457,1722470437055787,buy,0.01103,57119
1458,1722470437175971,buy,0.0110306,4533
1459,1722470437242570,buy,0.0110315,17938
1460,1722470437604267,buy,0.0110316,40790
1461,1722470437604276,buy,0.0110316,102192
1462,1722470437680506,sell,0.0110315,18151
1463,1722470437680506,sell,0.0110315,1496
1464,1722470437791790,sell,0.0110312,3131
1465,1722470437794910,sell,0.0110312,209126
1466,1722470437794914,sell,0.0110312,1496
1467,1722470437929435,sell,0.011031,13052
1468,1722470438010790,sell,0.011031,590
1469,1722470438886175,buy,0.0110311,8815
1470,1722470438886183,buy,0.0110311,476
1471,1722470438886183,buy,0.0110311,856
1472,1722470438886184,buy,0.0110311,30722
1473,1722470438886184,buy,0.0110311,1496
1474,1722470438886185,buy,0.0110313,31289
1475,1722470438886185,buy,0.0110316,20180
1476,1722470438886186,buy,0.0110316,158635
1477,1722470438887301,buy,0.0110316,200466
1478,1722470439241592,buy,0.0110316,14824
1479,1722470439241608,buy,0.0110316,7058
1480,1722470439241609,buy,0.0110316,4535
1481,1722470439241609,buy,0.0110316,6789
1482,1722470439241610,buy,0.0110316,1496
1483,1722470439241611,buy,0.0110316,1019
1484,1722470439570369,sell,0.0110315,10163
1485,1722470439570374,sell,0.0110315,1496
1486,1722470439570374,sell,0.011031,2057
1487,1722470439570375,sell,0.011031,191402
1488,1722470439571792,sell,0.011031,45126
1489,1722470439571819,sell,0.011031,326469
1490,1722470439711932,buy,0.0110316,4535
1491,1722470439711934,buy,0.0110316,1496
1492,1722470439714870,buy,0.0110318,17951
1493,1722470439731009,buy,0.0110319,909
1494,1722470439731011,buy,0.0110319,4535
1495,1722470439743973,buy,0.0110327,17951
1496,1722470439767808,sell,0.0110332,5950
1497,1722470439767812,sell,0.0110332,1005
1498,1722470439844776,sell,0.0110332,1162
1499,1722470440428398,buy,0.0110333,712
1500,1722470440428408,buy,0.0110333,476
1501,1722470440428409,buy,0.0110333,9622
1502,1722470440428414,buy,0.0110333,11050
1503,1722470440428415,buy,0.0110333,1496
1504,1722470440523781,buy,0.011036,6174
1505,1722470440537070,buy,0.011036,3826
1506,1722470440537878,buy,0.011036,1361
1507,1722470440661411,buy,0.0110364,1926
1508,1722470440772246,sell,0.0110363,1749
1509,1722470441099777,sell,0.0110363,1823
1510,1722470441158612,sell,0.0110363,1000
1511,1722470441236415,buy,0.0110364,10000
1512,1722470441236417,buy,0.0110364,31499
1513,1722470441236420,buy,0.0110364,4038
1514,1722470441236422,buy,0.0110364,1908
1515,1722470441292099,sell,0.0110363,9032
1516,1722470441611191,buy,0.0110364,10000
1517,1722470441611196,buy,0.0110364,1496
1518,1722470441616286,buy,0.0110367,5439
1519,1722470441624996,buy,0.0110374,57136
1520,1722470441839546,sell,0.0110377,1730
1521,1722470441841780,buy,0.0110378,712
1522,1722470441841782,buy,0.0110378,19412
1523,1722470441841783,buy,0.0110378,1495
1524,1722470441847383,sell,0.0110387,5949
1525,1722470441847385,sell,0.0110387,5949
1526,1722470441849673,sell,0.0110387,32222
1527,1722470441849675,sell,0.0110387,5229
1528,1722470442234587,buy,0.0110388,4531
1529,1722470442235423,buy,0.0110388,13474
1530,1722470442235443,buy,0.0110388,16620
1531,1722470442235463,buy,0.0110388,35292
1532,1722470442240382,buy,0.0110388,23535
1533,1722470442597082,sell,0.0110387,454
1534,1722470442628134,buy,0.0110388,52245
1535,1722470442631202,buy,0.0110388,52245
1536,1722470442633406,buy,0.0110388,31009
1537,1722470442633414,buy,0.0110388,5269
1538,1722470442633415,buy,0.0110388,15967
1539,1722470442635587,buy,0.0110388,4560
1540,1722470442636507,buy,0.0110388,10961
1541,1722470442636508,buy,0.0110388,4531
1542,1722470442636511,buy,0.0110388,13365
1543,1722470442636520,buy,0.0110388,1495
1544,1722470442636521,buy,0.011039,1189
1545,1722470442767902,sell,0.0110391,9071
1546,1722470443003395,sell,0.011039,27842
1547,1722470443003406,sell,0.011039,20760
1548,1722470443073480,sell,0.011039,9147
1549,1722470443073509,sell,0.011039,48917
1550,1722470443073510,sell,0.0110387,2173
1551,1722470443073511,sell,0.0110387,31356
1552,1722470443073512,sell,0.0110387,5679
1553,1722470443074711,sell,0.0110387,3284
1554,1722470443074713,sell,0.0110387,558354
1555,1722470443074746,sell,0.0110386,45126
1556,1722470443074747,sell,0.0110386,90049
1557,1722470443075533,sell,0.0110386,154995
1558,1722470443075564,sell,0.0110386,118069
1559,1722470443075570,sell,0.0110386,114260
1560,1722470443076861,sell,0.0110386,67512
1561,1722470443076892,sell,0.0110386,37019
1562,1722470443076894,sell,0.0110386,562340
1563,1722470443076896,sell,0.0110386,11686
1564,1722470443078688,sell,0.0110386,155582
1565,1722470443078691,sell,0.0110386,1495
1566,1722470443104900,buy,0.0110379,36544
1567,1722470443104905,buy,0.0110379,16950
1568,1722470443119101,buy,0.0110379,7706
1569,1722470443235897,buy,0.0110373,9071
1570,1722470443235897,buy,0.0110373,42024
1571,1722470443236997,buy,0.0110373,10000
1572,1722470443237002,buy,0.0110373,5256
1573,1722470443237029,buy,0.0110373,11406
1574,1722470443241026,buy,0.0110373,25324
1575,1722470443303079,buy,0.0110373,99076
1576,1722470443303081,buy,0.0110373,45126
1577,1722470443303082,buy,0.0110373,1049
1578,1722470443303083,buy,0.0110373,11622
1579,1722470443609346,sell,0.0110372,909
1580,1722470443609349,sell,0.0110372,671
1581,1722470443684464,sell,0.0110363,4529
1582,1722470443870651,buy,0.0110364,27139
1583,1722470444075097,sell,0.0110363,5921
1584,1722470444075098,sell,0.0110363,675
1585,1722470444075102,sell,0.0110363,22330
1586,1722470444077169,sell,0.0110363,29915
1587,1722470444077172,sell,0.0110363,16620
1588,1722470444077174,sell,0.0110363,17235
1589,1722470444077180,sell,0.0110363,27891
1590,1722470444077193,sell,0.0110363,14306
1591,1722470444082126,buy,0.0110364,24452
1592,1722470444082138,buy,0.0110364,14290
1593,1722470444231914,sell,0.011037,3636
1594,1722470444234943,buy,0.0110371,10000
1595,1722470444234952,buy,0.0110371,12371
1596,1722470444242386,buy,0.0110371,8240
1597,1722470444324706,sell,0.011037,80367
1598,1722470444525394,buy,0.0110371,10000
1599,1722470444525397,buy,0.0110371,32131
1600,1722470444655284,buy,0.0110371,476
1601,1722470444655285,buy,0.0110371,8584
1602,1722470444806185,sell,0.011037,18416
1603,1722470444806187,sell,0.011037,980
1604,1722470444818986,sell,0.0110363,2115
1605,1722470444913265,sell,0.0110363,1000
1606,1722470445065400,sell,0.0110363,2115
1607,1722470445242408,buy,0.0110364,6897
1608,1722470445519646,sell,0.0110363,1473
1609,1722470445759152,buy,0.0110364,875
1610,1722470445872555,sell,0.0110363,883
1611,1722470445993937,buy,0.0110364,2143
1612,1722470445993939,buy,0.0110364,31483
1613,1722470445993939,buy,0.0110364,1496
1614,1722470445993940,buy,0.0110366,9109
1615,1722470445993940,buy,0.0110366,22180
1616,1722470446087966,buy,0.0110371,2367
1617,1722470446182234,buy,0.0110373,13678
1618,1722470446182259,buy,0.0110373,2189
1619,1722470446182260,buy,0.0110373,1495
1620,1722470446186626,sell,0.0110378,5774
1621,1722470446239408,sell,0.0110378,20097
1622,1722470446917160,sell,0.0110378,9032
1623,1722470447087222,sell,0.0110378,27512
1624,1722470447088998,sell,0.0110378,45315
1625,1722470447089003,sell,0.0110378,1219
1626,1722470447241518,buy,0.0110379,816
1627,1722470447241520,buy,0.0110379,3992
1628,1722470447241522,buy,0.0110379,28038
1629,1722470447244543,buy,0.0110379,1000
1630,1722470447913258,sell,0.0110378,1657
1631,1722470447913259,sell,0.0110378,1890
1632,1722470448228065,sell,0.0110378,1569
1633,1722470448228072,sell,0.0110378,593
1634,1722470448228073,sell,0.0110378,3741
1635,1722470448256208,buy,0.0110379,6408
1636,1722470448267212,buy,0.0110379,533
1637,1722470448315717,buy,0.0110379,52030
1638,1722470448602107,sell,0.0110378,102775
1639,1722470448605392,sell,0.0110378,102775
1640,1722470448605394,sell,0.0110378,182844
1641,1722470448607290,sell,0.0110378,44496
1642,1722470448609226,sell,0.0110378,75092
1643,1722470448609229,sell,0.0110378,2011
1644,1722470448609230,sell,0.0110378,476
1645,1722470448609242,sell,0.0110378,1563
1646,1722470448609242,sell,0.0110378,1495
1647,1722470448609243,sell,0.0110378,476
1648,1722470448609244,sell,0.0110378,16214
1649,1722470448609247,sell,0.0110378,1124
1650,1722470448609253,sell,0.0110378,1495
1651,1722470448904405,sell,0.0110363,43778
1652,1722470448907972,sell,0.0110363,7823
1653,1722470448907976,sell,0.0110363,1496
1654,1722470448973990,sell,0.0110359,1016
1655,1722470449240604,buy,0.0110347,12223
1656,1722470449962618,buy,0.0110347,883
1657,1722470450059752,sell,0.0110348,23399
1658,1722470450240267,buy,0.0110349,476
1659,1722470450240269,buy,0.0110349,6939
1660,1722470450286577,buy,0.0110349,6245
1661,1722470450961148,sell,0.0110348,45126
1662,1722470450961148,sell,0.0110348,6914
1663,1722470450961149,sell,0.0110348,52956
1664,1722470450962379,sell,0.0110348,5680
1665,1722470450962380,sell,0.0110348,10932
1666,1722470450962381,sell,0.0110348,1496
1667,1722470450962386,sell,0.0110348,22571
1668,1722470450962387,sell,0.0110348,4281
1669,1722470450963497,sell,0.0110348,3831
1670,1722470450964523,sell,0.0110347,4257
1671,1722470450966501,sell,0.0110347,20444
1672,1722470450966518,sell,0.0110346,107109
1673,1722470450998087,sell,0.0110331,21547
1674,1722470451139414,sell,0.0110331,3670
1675,1722470451237956,buy,0.0110332,4937
1676,1722470451240188,buy,0.0110332,6715
1677,1722470452037232,sell,0.0110331,476
1678,1722470452037248,sell,0.0110331,476
1679,1722470452037275,sell,0.0110331,1496
1680,1722470452207375,buy,0.0110318,699
1681,1722470452484080,sell,0.0110317,90468
1682,1722470452484082,sell,0.0110317,148355
1683,1722470452484083,sell,0.0110317,476
1684,1722470452484083,sell,0.0110317,1496
1685,1722470452484084,sell,0.0110317,5699
1686,1722470452484088,sell,0.0110317,476
1687,1722470452484089,sell,0.0110317,10893
1688,1722470452767319,sell,0.0110312,1190
1689,1722470452767321,sell,0.0110312,44106
1690,1722470452849412,sell,0.0110312,1020
1691,1722470452849414,sell,0.0110312,13624
1692,1722470452849417,sell,0.0110312,18166
1693,1722470452849426,sell,0.0110312,12486
1694,1722470452979027,sell,0.0110312,5680
1695,1722470452979028,sell,0.0110312,3352
1696,1722470452987813,sell,0.0110312,5731
1697,1722470452987829,sell,0.0110312,5983
1698,1722470452989048,sell,0.0110312,3100
1699,1722470452989049,sell,0.0110312,9083
1700,1722470452989049,sell,0.0110312,3632
1701,1722470452989051,sell,0.0110312,13624
1702,1722470452989055,sell,0.0110312,18166
1703,1722470452989060,sell,0.0110312,935
1704,1722470452989061,sell,0.0110312,17231
1705,1722470452989084,sell,0.0110312,13624
1706,1722470452989084,sell,0.0110312,27249
1707,1722470452989085,sell,0.0110312,15497
1708,1722470452990091,sell,0.0110312,35657
1709,1722470452990101,sell,0.0110312,13624
1710,1722470452990103,sell,0.0110312,18166
1711,1722470452990103,sell,0.0110312,18166
1712,1722470452990104,sell,0.0110311,48949
1713,1722470452990106,sell,0.0110311,658970
1714,1722470452990125,sell,0.0110311,206681
1715,1722470452991122,sell,0.0110311,60502
1716,1722470452991125,sell,0.0110311,402568
1717,1722470452994032,sell,0.0110305,712
1718,1722470452994032,sell,0.0110305,362
1719,1722470453193582,buy,0.0110303,4533
1720,1722470453193591,buy,0.0110303,1496
1721,1722470453193593,buy,0.0110305,31289
1722,1722470453198983,buy,0.0110306,4533
1723,1722470453268137,sell,0.0110312,36544
1724,1722470453268144,sell,0.0110312,104618
1725,1722470453694638,buy,0.0110313,1199
1726,1722470453694638,buy,0.0110313,4533
1727,1722470453694639,buy,0.0110313,1496
1728,1722470454011565,sell,0.0110314,45126
1729,1722470454011567,sell,0.0110314,98976
1730,1722470454065358,sell,0.0110314,100
1731,1722470454065372,sell,0.0110314,102775
1732,1722470454065374,sell,0.0110314,45126
1733,1722470454065384,sell,0.0110314,45133
1734,1722470454065386,sell,0.0110313,16620
1735,1722470454065388,sell,0.0110312,4323
1736,1722470454065400,sell,0.0110312,48538
1737,1722470454065401,sell,0.0110312,45126
1738,1722470454065402,sell,0.0110312,7991
1739,1722470454065407,sell,0.0110312,856
1740,1722470454065409,sell,0.0110312,5919
1741,1722470454065409,sell,0.0110306,99076
1742,1722470454065413,sell,0.0110306,102775
1743,1722470454065415,sell,0.0110305,48551
1744,1722470454065419,sell,0.0110305,36231
1745,1722470454066302,sell,0.0110304,56450
1746,1722470454066305,sell,0.0110303,97023
1747,1722470454066305,sell,0.0110303,34999
1748,1722470454066306,sell,0.0110303,52245
1749,1722470454066306,sell,0.0110302,5594
1750,1722470454066307,sell,0.0110302,102775
1751,1722470454066311,sell,0.0110302,99076
1752,1722470454066312,sell,0.0110302,292944
1753,1722470454066315,sell,0.0110302,226832
1754,1722470454066318,sell,0.01103,56450
1755,1722470454066322,sell,0.0110299,36231
1756,1722470454066324,sell,0.0110296,56450
1757,1722470454066337,sell,0.0110295,48288
1758,1722470454066338,sell,0.0110293,35190
1759,1722470454066338,sell,0.0110293,7530
1760,1722470454066339,sell,0.0110293,36231
1761,1722470454066339,sell,0.0110292,1745
1762,1722470454066340,sell,0.0110292,56450
1763,1722470454066341,sell,0.011029,48289
1764,1722470454068353,sell,0.0110288,6337
1765,1722470454068358,sell,0.0110287,119277
1766,1722470454068359,sell,0.0110286,35193
1767,1722470454068363,sell,0.0110286,77932
1768,1722470454069426,sell,0.0110285,19740
1769,1722470454069429,sell,0.0110285,89022
1770,1722470454070404,sell,0.0110285,68719
1771,1722470454074212,sell,0.0110282,23729
1772,1722470454074216,sell,0.0110282,15819
1773,1722470454075109,sell,0.0110282,29307
1774,1722470454075120,sell,0.0110281,455
1775,1722470454080704,sell,0.0110275,36231
1776,1722470454082572,sell,0.0110272,749
1777,1722470454082574,sell,0.0110272,1170
1778,1722470454086856,sell,0.0110269,31751
1779,1722470454089473,sell,0.0110269,4480
1780,1722470454089477,sell,0.0110269,27270
1781,1722470454277079,buy,0.0110267,17499
1782,1722470454277697,buy,0.0110267,1497
1783,1722470454291994,buy,0.0110268,40808
1784,1722470454293490,buy,0.0110268,1497
1785,1722470454293498,buy,0.0110268,1430
1786,1722470454736247,buy,0.011028,21414
1787,1722470455867888,sell,0.0110279,16640
1788,1722470456215829,sell,0.0110279,44733
1789,1722470456215830,sell,0.0110279,4662
1790,1722470456215831,sell,0.0110279,16620
1791,1722470456215831,sell,0.0110279,70066
1792,1722470456564027,sell,0.0110279,1159
1793,1722470456664093,sell,0.0110279,16640
1794,1722470456674934,sell,0.0110279,52245
1795,1722470456676110,sell,0.0110279,99076
1796,1722470456676125,sell,0.0110279,13052
1797,1722470456677985,sell,0.0110279,52245
1798,1722470456678011,sell,0.0110279,62831
1799,1722470456678613,sell,0.0110279,6841
1800,1722470456678614,sell,0.0110279,36245
1801,1722470456680214,sell,0.0110279,62731
1802,1722470456680223,sell,0.0110279,22808
1803,1722470456680227,sell,0.0110279,29437
1804,1722470456681828,sell,0.0110279,4187
1805,1722470456681831,sell,0.0110279,4095
1806,1722470456681833,sell,0.0110279,67427
1807,1722470456682567,sell,0.0110279,99076
1808,1722470456682567,sell,0.0110279,22808
1809,1722470456682568,sell,0.0110279,102775
1810,1722470456700456,sell,0.0110279,92184
1811,1722470456700464,sell,0.0110279,13052
1812,1722470456700465,sell,0.0110279,13052
1813,1722470456719073,sell,0.0110279,52245
1814,1722470456721792,sell,0.0110279,102775
1815,1722470456722736,sell,0.0110279,6587
1816,1722470456722737,sell,0.0110279,477
1817,1722470457171016,buy,0.0110267,3000
1818,1722470457241440,buy,0.0110267,13101
1819,1722470457870541,sell,0.0110266,749
1820,1722470457870543,sell,0.0110266,1746
1821,1722470457870543,sell,0.0110266,578
1822,1722470457870544,sell,0.0110266,2690
1823,1722470457870555,sell,0.0110266,1237
1824,1722470458324990,buy,0.0110267,8070
1825,1722470458324996,buy,0.0110267,528
1826,1722470458324997,buy,0.0110267,1548
1827,1722470458324998,buy,0.0110267,1497
1828,1722470458325008,buy,0.0110267,694
1829,1722470458325011,buy,0.0110267,820
1830,1722470458325011,buy,0.0110269,31289
1831,1722470458329010,sell,0.0110275,5759
1832,1722470458330271,sell,0.0110275,5759
1833,1722470458795406,sell,0.0110279,3123
1834,1722470458936390,sell,0.0110279,8308
1835,1722470459088466,sell,0.0110279,9032
1836,1722470459239992,buy,0.011028,893
1837,1722470459241054,buy,0.011028,9807
1838,1722470459305689,sell,0.0110279,11942
1839,1722470459437969,sell,0.0110279,9178
1840,1722470459437972,sell,0.0110279,501
1841,1722470459437973,sell,0.0110279,10159
1842,1722470459437993,sell,0.0110279,4362
1843,1722470459437994,sell,0.0110279,1497
1844,1722470459437995,sell,0.0110279,2081
1845,1722470459437995,sell,0.0110279,7865
1846,1722470459455886,sell,0.0110266,43654
1847,1722470459737462,buy,0.0110267,27120
1848,1722470459737464,buy,0.0110267,41998
1849,1722470459737464,buy,0.0110267,28966
1850,1722470459737477,buy,0.0110267,27482
1851,1722470459877774,sell,0.0110266,300216
1852,1722470459879096,sell,0.0110266,60142
1853,1722470459879101,sell,0.0110266,1497
1854,1722470459879102,sell,0.0110266,79184
1855,1722470459879713,sell,0.0110264,531
1856,1722470459879714,sell,0.0110263,1497
1857,1722470459892164,sell,0.011026,909
1858,1722470459892164,sell,0.011026,712
1859,1722470459892168,buy,0.0110254,22485
1860,1722470459918188,sell,0.0110253,33242
1861,1722470459918189,sell,0.0110253,2879
1862,1722470459934439,sell,0.0110253,9175
1863,1722470459954713,sell,0.0110253,1000
1864,1722470460507690,sell,0.0110253,13052
1865,1722470460507700,sell,0.0110253,13052
1866,1722470460799284,sell,0.0110253,18039
1867,1722470460799284,sell,0.0110253,18193
1868,1722470460799286,sell,0.0110253,7928
1869,1722470460799291,sell,0.0110253,477
1870,1722470460799292,sell,0.0110253,1497
1871,1722470460799302,sell,0.0110251,29829
1872,1722470460802388,sell,0.0110251,46842
1873,1722470460802390,sell,0.011025,9433
1874,1722470460802391,sell,0.011025,464
1875,1722470460802396,sell,0.011025,846
1876,1722470460802397,sell,0.011025,481
1877,1722470460802399,sell,0.011025,1217
1878,1722470460802402,sell,0.0110241,1497
1879,1722470460802405,sell,0.0110237,5157
1880,1722470460802408,sell,0.0110236,882
1881,1722470460802412,sell,0.0110234,1191
1882,1722470460802413,sell,0.0110234,14633
1883,1722470460819405,sell,0.0110234,37968
1884,1722470460819408,sell,0.0110234,5378
1885,1722470460961149,sell,0.011023,1228
1886,1722470460961157,sell,0.0110223,1040
1887,1722470460961159,sell,0.011022,482
1888,1722470461023656,sell,0.011022,1768
1889,1722470461023657,sell,0.0110216,21240
1890,1722470461096651,sell,0.0110216,4339
1891,1722470461107692,sell,0.0110216,5292
1892,1722470461117441,sell,0.0110216,52245
1893,1722470461119255,sell,0.0110216,16884
1894,1722470461125643,sell,0.0110215,712
1895,1722470461236012,buy,0.0110213,36544
1896,1722470461236014,buy,0.0110213,6253
1897,1722470461236015,buy,0.0110213,42314
1898,1722470461236018,buy,0.0110213,10333
1899,1722470461236019,buy,0.0110213,7403
1900,1722470461236023,buy,0.0110213,4284
1901,1722470461256724,buy,0.0110213,6644
1902,1722470461551024,sell,0.0110212,1766
1903,1722470461551027,sell,0.0110212,9091
1904,1722470461551049,sell,0.0110212,1315
1905,1722470461895356,sell,0.0110212,7776
1906,1722470461895368,sell,0.0110212,9091
1907,1722470461895377,sell,0.0110212,4545
1908,1722470461895378,sell,0.0110212,5426
1909,1722470461962858,buy,0.0110213,11211
1910,1722470462025451,sell,0.0110212,28
1911,1722470462026583,sell,0.0110212,796
1912,1722470462034889,sell,0.0110212,604
1913,1722470462034890,sell,0.0110212,75
1914,1722470462034891,sell,0.0110212,908
1915,1722470462036726,sell,0.0110212,10531
1916,1722470462036727,sell,0.0110212,5880
1917,1722470462037643,sell,0.0110212,3211
1918,1722470462037647,sell,0.0110212,2043
1919,1722470462038914,sell,0.0110212,3362
1920,1722470462039930,sell,0.0110212,3686
1921,1722470462039930,sell,0.0110212,2247
1922,1722470462039931,sell,0.0110212,907
1923,1722470462045301,sell,0.0110212,1391
1924,1722470462045302,sell,0.0110212,1971
1925,1722470462047101,sell,0.0110212,3362
1926,1722470462219410,sell,0.0110212,3758
1927,1722470462219411,sell,0.0110212,5454
1928,1722470462219413,sell,0.0110212,9091
1929,1722470462219418,sell,0.0110212,9091
1930,1722470462219419,sell,0.0110212,4545
1931,1722470462219424,sell,0.0110212,1498
1932,1722470462220642,sell,0.0110207,6215
1933,1722470462247361,buy,0.0110202,36544
1934,1722470462247362,buy,0.0110202,27120
1935,1722470462247364,buy,0.0110202,44126
1936,1722470462247377,buy,0.0110202,28374
1937,1722470462254636,sell,0.0110201,976
1938,1722470462259175,sell,0.01102,749
1939,1722470462259177,sell,0.01102,6879
1940,1722470462259180,sell,0.01102,862
1941,1722470462259184,sell,0.0110198,5534
1942,1722470462259185,sell,0.0110198,12849
1943,1722470462259196,sell,0.0110198,13636
1944,1722470462273192,buy,0.0110199,34346
1945,1722470462279770,sell,0.0110198,13052
1946,1722470462288207,sell,0.0110198,6841
1947,1722470462322598,buy,0.0110199,881
1948,1722470462322600,buy,0.0110201,31289
1949,1722470462322604,buy,0.0110202,4539
1950,1722470462322604,buy,0.0110202,4539
1951,1722470462323265,buy,0.0110202,68363
1952,1722470462323266,buy,0.0110204,31289
1953,1722470462332711,sell,0.0110211,6841
1954,1722470462341349,sell,0.0110211,4864
1955,1722470462341350,sell,0.0110211,5772
1956,1722470462341351,sell,0.0110211,908
1957,1722470462341352,sell,0.0110211,6841
1958,1722470462483098,sell,0.0110211,36236
1959,1722470462483112,sell,0.0110211,36625
1960,1722470462483112,sell,0.0110211,172338
1961,1722470462483113,sell,0.0110211,16620
1962,1722470462483113,sell,0.0110211,3375
1963,1722470462483114,sell,0.0110211,45126
1964,1722470462483115,sell,0.0110211,1498
1965,1722470462483117,sell,0.011021,36233
1966,1722470462483117,sell,0.0110208,48193
1967,1722470462483118,sell,0.0110207,3756
1968,1722470462493692,buy,0.0110208,24710
1969,1722470462859755,buy,0.0110212,4539
1970,1722470462859759,buy,0.0110212,4539
1971,1722470462859760,buy,0.0110212,1498
